ProductCode,Name,Category,Brand,Type,FixedAssetType,CostingMethod,Length,Width,Height,Weight,CartonLength,CartonWidth,CartonHeight,CartonInnerQuantity,CartonQuantity,CartonVolume,WeightUnits,DimensionUnits,Barcode,MinimumBeforeReorder,ReorderQuantity,DefaultLocation,LastSuppliedBy,SupplierProductCode,SupplierProductName,SupplierFixedPrice,PriceTier1,PriceTier2,PriceTier3,PriceTier4,PriceTier5,PriceTier6,PriceTier7,PriceTier8,PriceTier9,PriceTier10,AssemblyBOM,AutoAssemble,AutoDisassemble,DropShip,DropShipSupplier,AverageCost,DefaultUnitOfMeasure,InventoryAccount,RevenueAccount,ExpenseAccount,COGSAccount,ProductAttributeSet,AdditionalAttribute1,AdditionalAttribute2,AdditionalAttribute3,AdditionalAttribute4,AdditionalAttribute5,AdditionalAttribute6,AdditionalAttribute7,AdditionalAttribute8,AdditionalAttribute9,AdditionalAttribute10,DiscountName,ProductFamilySKU,ProductFamilyName,ProductFamilyOption1Name,ProductFamilyOption1Value,ProductFamilyOption2Name,ProductFamilyOption2Value,ProductFamilyOption3Name,ProductFamilyOption3Value,CommaDelimitedTags,StockLocator,PurchaseTaxRule,SaleTaxRule,Status,Description,ShortDescription,Sellable,PickZones,AlwaysShowQuantity,WarrantySetupName,InternalNote,ProductionBOM,MakeToOrderBom,QuantityToProduce,IsAccountingDimensionEnabled,DimensionAttribute1,DimensionAttribute2,DimensionAttribute3,DimensionAttribute4,DimensionAttribute5,DimensionAttribute6,DimensionAttribute7,DimensionAttribute8,DimensionAttribute9,DimensionAttribute10,HSCode,CountryOfOrigin
"LT10002511","美國 SafeRest 防蟎防水防污床笠 Full Size","Homey","SafeRest",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"",0.0000,0.0000,KT,Amazon US,"","",0.0000000,0.0000,389.0000,0.0000,0.0000,0.0000,280.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,187.3216,Item,,,,,"","","","","","","","","","","","","","","","","","","","","美國","","","",DEPRECATED,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10002512","美國 SafeRest 防蟎防水防污床笠 Queen Size (60X80X18)","Homey","SafeRest",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"",0.0000,0.0000,KT,Amazon US,"","",0.0000000,0.0000,399.0000,0.0000,0.0000,0.0000,280.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,195.1429,Item,,,,_131_: Cost of sales,"","","","","","","","","","","","","","","","","","","","","美國","","","",DEPRECATED,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10003142","美國 SafeRest 防蟎防水防污床笠 Twin Size","Homey","SafeRest",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"",0.0000,0.0000,KT,Amazon US,"","",0.0000000,0.0000,389.0000,0.0000,0.0000,0.0000,280.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,156.0361,Item,,,,_131_: Cost of sales,"","","","","","","","","","","","","","","","","","","","","美國","","","",DEPRECATED,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10013910","美國 Savanna Orchards 蜂蜜烤雜錦堅果 850g","Yummy","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"",0.0000,0.0000,KT,Zhuoyueusa International INC,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,88.8134,Item,,_1_: Sales of product income,,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","美國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SAWY-105532","美國 Sawyer 防蚊乳液 177ml","Hello Bear","Sawyer",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"050716005295",0.0000,0.0000,KT,Stunning (HK) Limited,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,5.9259,Item,,_1_: Sales of product income,,,"Other Product Info.","H0956007_S_SAWY-105532","","","","","","","","","","","","","","","","","","","美國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SAWY-105533","美國 Sawyer 防蚊噴霧 118ml","Hello Bear","Sawyer",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"050716005448",0.0000,0.0000,KT,Stunning (HK) Limited,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,36.3636,Item,,_1_: Sales of product income,_131_: Cost of sales,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","美國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10013363","美國 Scott Shop Towel 強韌萬用紙抹布 x  6","Homey","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"54000751301E",0.0000,0.0000,KT,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,68.6662,x6,,_1_: Sales of product income,,,"Other Product Info.","H0956008_S_LT10013363","","","","","","","","","","","","","","","","","","","美國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10013364","美國 Scott Shop Towel 強韌萬用紙抹布 x 10","Homey","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"036000544053",0.0000,0.0000,KT,Zhuoyueusa International INC,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,115.2595,x10,,_1_: Sales of product income,,,"Other Product Info.","H0956008_S_LT10013364","","","","","","","","","","","","","","","","","","","美國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10003360","美國 Scott Shop Towel強韌萬用紙抹布","Homey","Scott",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"054000751301",0.0000,0.0000,KT,Zhuoyueusa International INC,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,17.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,11.9605,Item,,_1_: Sales of product income,,,"Other Product Info.","H0956008_S_LT10003360","","","","","","","","","","","","","","","","","","","美國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SCOT-104320","美國 Scott Shop Towel強韌萬用紙抹布 x 10","Homey","Scott",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,Zhuoyueusa International INC,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,17.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,0.0000,x 10,,_1_: Sales of product income,_131_: Cost of sales,,"Other Product Info.","H0956008_S_SCOT-104320","","","","","","","","","","HKTV Homey 26%","","","","","","","","","美國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SCOT-104319","美國 Scott Shop Towel強韌萬用紙抹布 x6","Homey","Scott",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,Steed Concept (Asia) Limited (Supplier),"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,17.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,0.0000,x 6,,_1_: Sales of product income,_131_: Cost of sales,,"Other Product Info.","H0956008_S_SCOT-104319","","","","","","","","","","HKTV Homey 26%","","","","","","","","","美國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10006654","美國 Sealy 絲漣散熱記憶枕頭","Homey","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,Star Bless Co Ltd (Supplier),"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,230.0000,Item,,_1_: Sales of product income,,_131_: Cost of sales,"Other Product Info.","H0956008_S_LT10006654","","","","","","","","","","","","","","","","","","","美國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10010820","美國 Sealy 絲漣波浪型記憶枕頭","Homey","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"815359024450",0.0000,0.0000,KT,Magke Mart (Supplier),"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,228.0000,Item,,_1_: Sales of product income,,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","韓國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10003184","美國 Sealy 絲漣記憶枕頭","Homey","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"",0.0000,0.0000,KT,Magke Mart (Supplier),"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,198.0000,Item,,_1_: Sales of product income,,_131_: Cost of sales,"","","","","","","","","","","","","","","","","","","","","美國","","","",DEPRECATED,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10003842","美國 Sheila G's 朱古力布朗尼薄脆曲奇","Yummy","",Stock,,FEFO - Batch,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"711747011265",0.0000,0.0000,KT,Zhuoyueusa International INC,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,31.6672,Item,,_1_: Sales of product income,,_131_: Cost of sales,"Other Product Info.","H0956006_S_LT10003842","","","","","","","","","","","","","","","","","","","美國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10013219","美國 Snackpop 爆谷 - Chips Ahoy 30g","Yummy","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,Zhuoyueusa International INC,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,5.0977,Item,,_1_: Sales of product income,,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","美國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10013218","美國 Snackpop 爆谷 - Nutter Butter 30g","Yummy","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,Zhuoyueusa International INC,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,5.0977,Item,,_1_: Sales of product income,,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","美國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10013217","美國 Snackpop 爆谷 - Oreo 30g","Yummy","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,Zhuoyueusa International INC,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,5.0401,Item,,_1_: Sales of product income,,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","美國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10013220","美國 Snackpop 限定爆谷 x 3 （Oreo, Nutter Butter, Chips Ahoy 各1）84g","Yummy","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,15.2930,x 3,,_1_: Sales of product income,,,"Other Product Info.","H0956006_S_LT10013220","","","","","","","","","","","","","","","","","","","美國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10013221","美國 Snackpop 限定雜錦口味爆谷 510g（18包入）（原箱）","Yummy","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,89.9974,Carton 箱,,_1_: Sales of product income,,,"Other Product Info.","H0956006_S_LT10013221","","","","","","","","","","","","","","","","","","","美國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SNO-106248","美國 SNOW 鑽石系列牙齒美白套裝 (LED 牙套 + 精華液1.7ml x 3支)","Hello Bear","SNOW",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"850013789917",0.0000,0.0000,KT,Trimaxx International Limited,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,518.0000,Item,,_1_: Sales of product income,_131_: Cost of sales,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","美國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10007534","美國 Snuggle 熊寶寶衣物填香劑 - 藍鳶尾花味","Homey","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,Magke Mart (Supplier),"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,114.0000,Item,,_1_: Sales of product income,,,"Other Product Info.","H0956008_S_LT10007534","","","","","","","","","","","","","","","","","","","美國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10003564","美國 Speedo 防霧防UV 成人泳鏡三件裝","Homey","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,Zhuoyueusa International INC,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,143.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,123.4937,Item,,,,,"","","","","","","","","","","","","","","","","","","","","美國","","","",DEPRECATED,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SPL-101877","美國 Splenda 零卡路里 代糖 1000包","Yummy","Splenda",Stock,,FEFO - Batch,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"722776004289",0.0000,0.0000,,Zhuoyueusa International INC,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,118.9230,Item,,_1_: Sales of product income,,,"Other Product Info.","H0956006_S_SPL-101877","","","","","","","","","","","","","","","","","","","美國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SPL-001509","美國 Splenda 零卡路里 代糖 1200包","Yummy","Splenda",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"722776001509",0.0000,0.0000,KT,Zhuoyueusa International INC,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,123.5462,Item,,_1_: Sales of product income,,,"Other Product Info.","H0956006_S_SPL-001509","","","","","","","","","","","","","","","","","","","美國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10010320","美國 Starbucks 朱古力粉 850g","Yummy","Starbucks",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"054467050214",0.0000,0.0000,KT,Zhuoyueusa International INC,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,73.3600,Item,,_1_: Sales of product income,,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","美國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10007958","美國 Steep 有機檸檬薑茶 132g (60小包/盒)","Yummy","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,Zhuoyueusa International INC,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,67.3788,Item,,_1_: Sales of product income,,,"Other Product Info.","H0956006_S_LT10007958","","","","","","","","","","","","","","","","","","","美國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"STE-101115","美國 Stevia In The Raw 零卡路里天然植物甜菊代糖 800包","Yummy","Stevia in the Raw",Stock,,FEFO - Batch,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"044800758006",0.0000,0.0000,,Zhuoyueusa International INC,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,98.1239,Item,,_1_: Sales of product income,,,"Other Product Info.","H0956006_S_STE-101115","","","","","","","","","","","","","","","","","","","外國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10003599","美國 StopBleed m.doc™ 止鼻血棒 4支裝","Homey","StopBleed m.doc",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"5201623203709",0.0000,0.0000,KT,Sante Healthcare Alliance International Limited-HKTV,"","",0.0000000,89.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,46.5455,Item,,_1_: Sales of product income,,_131_: Cost of sales,"Other Product Info.","H0956004_S_LT10003599;H0956008_S_LT10003599","","","","","","","","","","","","","","","","","","","美國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10003600","美國 StopBleed m.doc™ 止鼻血棒 x2","Homey","StopBleed m.doc",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"5201623203709A",0.0000,0.0000,KT,,"","",0.0000000,160.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,90.0000,x2,,,,_131_: Cost of sales,"Other Product Info.","H0956004_S_LT10003600;H0956008_S_LT10003600","","","","","","","","","","","","","","","","","","","美國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"CHE-108483","美國 Sunshine Cheez-It 芝士薄脆餅 2包入 (1.36kg) - 車打芝士味","Yummy","Cheez-It",Stock,,FEFO - Batch,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"024100122035",0.0000,0.0000,KT,Zhuoyueusa International INC,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,83.3127,Item,,_1_: Sales of product income,_131_: Cost of sales,,"Other Product Info.","H0956006_S_CHE-108483","","","","","","","","","","HKTV Food 24%","","","","","","","","","美國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10012818","美國 SUNSTAR G.U.M 柔軟刷頭薄荷牙線棒（180入）","Homey","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,Zhuoyueusa International INC,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,106.0116,Item,,_1_: Sales of product income,,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","美國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SUNS-109030","美國 Sunstar GUM 牙周護理牙線 (含蠟型) 3件裝 + 旅行裝 x 2","Personal Care","Sunstar",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"070942005388",0.0000,0.0000,KT,Zhuoyueusa International INC,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,84.2898,Item,,_1_: Sales of product income,_131_: Cost of sales,,"Other Product Info.","H0956007_S_SUNS-109030","","","","","","","","","","HKTV PC & Beauty 24%","","","","","","","","","美國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10003185","美國 Super Mario 問號方塊燈","Hello Bear","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"",0.0000,0.0000,KT,Vat19,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,258.0075,Item,,,,,"","","","","","","","","","","","","","","","","","","","","美國","","","",DEPRECATED,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10011186","美國 SWISS MISS - 香濃牛奶朱古力即溶可可粉 39包（無盒）","Yummy","SWISS MISS",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Item,,_1_: Sales of product income,,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","美國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10005016","美國 Swiss Miss 牛奶朱古力粉 (1盒50包)","Yummy","Swiss",Stock,,FEFO - Batch,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"070920476537",0.0000,0.0000,KT,Zhuoyueusa International INC,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,50.9900,Item,,,,_131_: Cost of sales,"Other Product Info.","H0956006_S_LT10005016","","","","","","","","","","","","","","","","","","","瑞士","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10003907","美國 TEMPUR-PEDIC 記憶枕 - A款 有弧度","Homey","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,Costco Wholesale,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,345.3008,Item,,,,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","美國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"THA-103698","美國 That's it 雜錦迷你水果棒 480g (24條)","Yummy","That's it",Stock,,FEFO - Batch,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"850000547568",0.0000,0.0000,KT,Zhuoyueusa International INC,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,119.6895,Item,,_1_: Sales of product income,,,"Other Product Info.","H0956006_S_THA-103698","","","","","","","","","","HKTV Food 24%","","","","","","","","","美國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"TID-102258","美國 Tide pods 三合一強力洗衣球 156粒","Homey","Tide",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"030772107669",0.0000,0.0000,,Zhuoyueusa International INC,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,200.7124,x 4,,_1_: Sales of product income,,,"Other Product Info.","H0956008_S_TID-102258","","","","","","","","","","","","","","","","","","","外國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
